name,crossing_number,strands,braid_word,jones_q,raw_braid_notation,raw_jones_t,comparable
12n_821,12,3,"[1, 2, 2, -1, -1, 2, 1, 1, -2, -2, -2, -2]",q**(-5)-2*q**(-4)+ 3*q**(-3)-4*q**(-2)+ 5*q**(-1)-5+ 5*q-4*q**2+ 3*q**3-2*q**4+ q**5,"[1,2,2,-1,-1,2,1,1,-2,-2,-2,-2]",t^(-5)-2*t^(-4)+ 3*t^(-3)-4*t^(-2)+ 5*t^(-1)-5+ 5*t-4*t^2+ 3*t^3-2*t^4+ t^5,true
12n_822,12,3,"[1, -2, -2, 1, 1, 2, -1, -1, 2, 2, 2, 2]",q**(-1)-2+ 5*q-7*q**2+ 9*q**3-9*q**4+ 8*q**5-7*q**6+ 4*q**7-2*q**8+ q**9,"[1,-2,-2,1,1,2,-1,-1,2,2,2,2]",t^(-1)-2+ 5*t-7*t^2+ 9*t^3-9*t^4+ 8*t^5-7*t^6+ 4*t^7-2*t^8+ t^9,true
12n_823,12,4,"[-1, 2, -1, -2, 3, -2, -2, -3, -3, -3, -2, -2, 3]",q**(-12)-4*q**(-11)+ 7*q**(-10)-12*q**(-9)+ 16*q**(-8)-17*q**(-7)+ 17*q**(-6)-14*q**(-5)+ 10*q**(-4)-5*q**(-3)+ 2*q**(-2),"[-1,2,-1,-2,3,-2,-2,-3,-3,-3,-2,-2,3]",t^(-12)-4*t^(-11)+ 7*t^(-10)-12*t^(-9)+ 16*t^(-8)-17*t^(-7)+ 17*t^(-6)-14*t^(-5)+ 10*t^(-4)-5*t^(-3)+ 2*t^(-2),true
12n_824,12,4,"[-1, 2, 3, -1, 2, 2, 3, 3, -2, -2, -2, 3, -2]",q**(-4)-2*q**(-3)+ 5*q**(-2)-8*q**(-1)+ 10-11*q+ 10*q**2-8*q**3+ 6*q**4-3*q**5+ q**6,"[-1,2,3,-1,2,2,3,3,-2,-2,-2,3,-2]",t^(-4)-2*t^(-3)+ 5*t^(-2)-8*t^(-1)+ 10-11*t+ 10*t^2-8*t^3+ 6*t^4-3*t^5+ t^6,true
12n_825,12,4,"[1, -2, 1, -2, -2, 3, 1, 3, 2, -3, 2, -1, 2]",q**(-2)-2*q**(-1)+ 4-5*q+ 7*q**2-7*q**3+ 6*q**4-6*q**5+ 4*q**6-2*q**7+ q**8,"[1,-2,1,-2,-2,3,1,3,2,-3,2,-1,2]",t^(-2)-2*t^(-1)+ 4-5*t+ 7*t^2-7*t^3+ 6*t^4-6*t^5+ 4*t^6-2*t^7+ t^8,true
12n_826,12,5,"[1, 2, -3, 4, 3, 3, 3, -2, 3, -2, 1, 4, -3, -2]",2*q**(-1)-5+ 10*q-13*q**2+ 16*q**3-17*q**4+ 14*q**5-11*q**6+ 7*q**7-3*q**8+ q**9,"[1,2,-3,4,3,3,3,-2,3,-2,1,4,-3,-2]",2*t^(-1)-5+ 10*t-13*t^2+ 16*t^3-17*t^4+ 14*t^5-11*t^6+ 7*t^7-3*t^8+ t^9,true
12n_827,12,4,"[1, 3, -2, -2, 3, -2, 3, 3, -2, 3, 2, 1, -2]",q**(-3)-4*q**(-2)+ 9*q**(-1)-13+ 18*q-20*q**2+ 19*q**3-16*q**4+ 11*q**5-6*q**6+ 2*q**7,"[1,3,-2,-2,3,-2,3,3,-2,3,2,1,-2]",t^(-3)-4*t^(-2)+ 9*t^(-1)-13+ 18*t-20*t^2+ 19*t^3-16*t^4+ 11*t^5-6*t^6+ 2*t^7,true
12n_828,12,4,"[-1, 2, -3, -3, 2, -1, 2, 3, 2, 2, -1, 2, -1]",2*q**(-4)-6*q**(-3)+ 11*q**(-2)-15*q**(-1)+ 18-18*q+ 16*q**2-12*q**3+ 7*q**4-3*q**5+ q**6,"[-1,2,-3,-3,2,-1,2,3,2,2,-1,2,-1]",2*t^(-4)-6*t^(-3)+ 11*t^(-2)-15*t^(-1)+ 18-18*t+ 16*t^2-12*t^3+ 7*t^4-3*t^5+ t^6,true
12n_829,12,3,"[1, -2, -2, -1, -1, 2, 2, 2, -1, -1, -2, -2]",q**(-9)-4*q**(-8)+ 7*q**(-7)-11*q**(-6)+ 14*q**(-5)-15*q**(-4)+ 15*q**(-3)-11*q**(-2)+ 8*q**(-1)-4+ q,"[1,-2,-2,-1,-1,2,2,2,-1,-1,-2,-2]",t^(-9)-4*t^(-8)+ 7*t^(-7)-11*t^(-6)+ 14*t^(-5)-15*t^(-4)+ 15*t^(-3)-11*t^(-2)+ 8*t^(-1)-4+ t,true
12n_83,12,5,"[-1, 4, 4, 2, -3, -2, -2, 1, 4, 3, 1, 3, 2, 2]",1-3*q+ 7*q**2-11*q**3+ 16*q**4-17*q**5+ 17*q**6-15*q**7+ 10*q**8-6*q**9+ 2*q**10,"[-1,4,4,2,-3,-2,-2,1,4,3,1,3,2,2]",1-3*t+ 7*t^2-11*t^3+ 16*t^4-17*t^5+ 17*t^6-15*t^7+ 10*t^8-6*t^9+ 2*t^10,true
12n_830,12,3,"[1, -2, -2, 1, 1, 2, 2, 2, 1, 1, 2, 2]",q**3+ q**4-q**5+ 2*q**6-3*q**7+ 3*q**8-3*q**9+ 2*q**10-2*q**11+ q**12,"[1,-2,-2,1,1,2,2,2,1,1,2,2]",t^3+ t^4-t^5+ 2*t^6-3*t^7+ 3*t^8-3*t^9+ 2*t^10-2*t^11+ t^12,true
12n_831,12,3,"[1, -2, -2, 1, 1, 2, 2, 2, 1, 1, -2, -2]",q**(-1)-4+ 9*q-12*q**2+ 16*q**3-17*q**4+ 15*q**5-12*q**6+ 8*q**7-4*q**8+ q**9,"[1,-2,-2,1,1,2,2,2,1,1,-2,-2]",t^(-1)-4+ 9*t-12*t^2+ 16*t^3-17*t^4+ 15*t^5-12*t^6+ 8*t^7-4*t^8+ t^9,true
12n_832,12,4,"[1, -2, 1, 2, -3, -3, -2, -2, 3, -2, -2, -3, -3]",q**(-10)-4*q**(-9)+ 8*q**(-8)-13*q**(-7)+ 16*q**(-6)-17*q**(-5)+ 17*q**(-4)-13*q**(-3)+ 9*q**(-2)-5*q**(-1)+ 2,"[1,-2,1,2,-3,-3,-2,-2,3,-2,-2,-3,-3]",t^(-10)-4*t^(-9)+ 8*t^(-8)-13*t^(-7)+ 16*t^(-6)-17*t^(-5)+ 17*t^(-4)-13*t^(-3)+ 9*t^(-2)-5*t^(-1)+ 2,true
12n_833,12,4,"[1, -2, -2, 1, -2, -2, -3, 1, -3, 2, -1, 2, 3]",-2*q**(-6)+ 5*q**(-5)-10*q**(-4)+ 14*q**(-3)-15*q**(-2)+ 17*q**(-1)-14+ 11*q-7*q**2+ 3*q**3-q**4,"[1,-2,-2,1,-2,-2,-3,1,-3,2,-1,2,3]",-2*t^(-6)+ 5*t^(-5)-10*t^(-4)+ 14*t^(-3)-15*t^(-2)+ 17*t^(-1)-14+ 11*t-7*t^2+ 3*t^3-t^4,true
12n_834,12,5,"[1, -2, 1, 2, 3, -2, 3, 4, 4, 3, -2, 3, 3, -4]",1-4*q+ 9*q**2-13*q**3+ 18*q**4-19*q**5+ 18*q**6-15*q**7+ 10*q**8-5*q**9+ q**10,"[1,-2,1,2,3,-2,3,4,4,3,-2,3,3,-4]",1-4*t+ 9*t^2-13*t^3+ 18*t^4-19*t^5+ 18*t^6-15*t^7+ 10*t^8-5*t^9+ t^10,true
12n_835,12,4,"[-1, -2, -3, 2, -3, 1, 1, -2, 3, -2, -1, 2, 3]",-q**(-6)+ q**(-5)-q**(-4)+ 2*q**(-2)-2*q**(-1)+ 4-3*q+ 3*q**2-2*q**3,"[-1,-2,-3,2,-3,1,1,-2,3,-2,-1,2,3]",-t^(-6)+ t^(-5)-t^(-4)+ 2*t^(-2)-2*t^(-1)+ 4-3*t+ 3*t^2-2*t^3,true
12n_836,12,4,"[1, 1, 2, 2, -3, -1, 2, -1, 2, 2, 3, 3, 2]",2*q**2-5*q**3+ 11*q**4-15*q**5+ 19*q**6-20*q**7+ 17*q**8-14*q**9+ 9*q**10-4*q**11+ q**12,"[1,1,2,2,-3,-1,2,-1,2,2,3,3,2]",2*t^2-5*t^3+ 11*t^4-15*t^5+ 19*t^6-20*t^7+ 17*t^8-14*t^9+ 9*t^10-4*t^11+ t^12,true
12n_837,12,5,"[-1, 2, 3, -4, -1, 2, 3, -1, 2, -4, 3, -4]",q**(-6)-6*q**(-5)+ 13*q**(-4)-20*q**(-3)+ 26*q**(-2)-28*q**(-1)+ 28-22*q+ 15*q**2-8*q**3+ 2*q**4,"[-1,2,3,-4,-1,2,3,-1,2,-4,3,-4]",t^(-6)-6*t^(-5)+ 13*t^(-4)-20*t^(-3)+ 26*t^(-2)-28*t^(-1)+ 28-22*t+ 15*t^2-8*t^3+ 2*t^4,true
12n_838,12,5,"[1, 2, -3, 4, -1, 2, 3, 1, -2, -4, 3, 4]",2-2*q+ 3*q**2-4*q**3+ 4*q**4-4*q**5+ 3*q**6-2*q**7+ q**8,"[1,2,-3,4,-1,2,3,1,-2,-4,3,4]",2-2*t+ 3*t^2-4*t^3+ 4*t^4-4*t^5+ 3*t^6-2*t^7+ t^8,true
12n_839,12,5,"[-1, 2, -3, -4, -1, 2, -3, -1, 2, -4, -3, -4]",-2*q**(-9)+ 6*q**(-8)-11*q**(-7)+ 16*q**(-6)-19*q**(-5)+ 20*q**(-4)-18*q**(-3)+ 14*q**(-2)-9*q**(-1)+ 5-q,"[-1,2,-3,-4,-1,2,-3,-1,2,-4,-3,-4]",-2*t^(-9)+ 6*t^(-8)-11*t^(-7)+ 16*t^(-6)-19*t^(-5)+ 20*t^(-4)-18*t^(-3)+ 14*t^(-2)-9*t^(-1)+ 5-t,true
12n_84,12,4,"[-1, 2, -3, -3, 2, 2, 1, 1, 2, -3, -2, 1, -2]",-q**(-4)+ 3*q**(-3)-6*q**(-2)+ 8*q**(-1)-9+ 11*q-9*q**2+ 8*q**3-5*q**4+ 2*q**5-q**6,"[-1,2,-3,-3,2,2,1,1,2,-3,-2,1,-2]",-t^(-4)+ 3*t^(-3)-6*t^(-2)+ 8*t^(-1)-9+ 11*t-9*t^2+ 8*t^3-5*t^4+ 2*t^5-t^6,true
12n_840,12,5,"[-1, -2, 3, -4, -1, 3, -2, -1, 3, -2, -4, 3]",2*q**(-7)-6*q**(-6)+ 11*q**(-5)-16*q**(-4)+ 19*q**(-3)-20*q**(-2)+ 18*q**(-1)-13+ 9*q-4*q**2+ q**3,"[-1,-2,3,-4,-1,3,-2,-1,3,-2,-4,3]",2*t^(-7)-6*t^(-6)+ 11*t^(-5)-16*t^(-4)+ 19*t^(-3)-20*t^(-2)+ 18*t^(-1)-13+ 9*t-4*t^2+ t^3,true
12n_841,12,5,"[1, 3, -4, -2, -3, -3, -4, -2, 3, -4, 3, 2, 1, -2]",-q**(-7)+ 4*q**(-6)-8*q**(-5)+ 11*q**(-4)-13*q**(-3)+ 14*q**(-2)-12*q**(-1)+ 10-6*q+ 2*q**2,"[1,3,-4,-2,-3,-3,-4,-2,3,-4,3,2,1,-2]",-t^(-7)+ 4*t^(-6)-8*t^(-5)+ 11*t^(-4)-13*t^(-3)+ 14*t^(-2)-12*t^(-1)+ 10-6*t+ 2*t^2,true
12n_842,12,5,"[-1, -2, -3, -3, 4, -2, -3, 1, 4, 1, 2, -3, 2, 4]",3*q**(-4)-10*q**(-3)+ 18*q**(-2)-25*q**(-1)+ 30-30*q+ 27*q**2-20*q**3+ 12*q**4-5*q**5+ q**6,"[-1,-2,-3,-3,4,-2,-3,1,4,1,2,-3,2,4]",3*t^(-4)-10*t^(-3)+ 18*t^(-2)-25*t^(-1)+ 30-30*t+ 27*t^2-20*t^3+ 12*t^4-5*t^5+ t^6,true
12n_843,12,5,"[1, -2, 3, -4, 1, 3, 2, -3, 2, 3, -4, 3, 2, -4]",-q**(-2)+ 5*q**(-1)-11+ 18*q-22*q**2+ 25*q**3-24*q**4+ 19*q**5-13*q**6+ 7*q**7-2*q**8,"[1,-2,3,-4,1,3,2,-3,2,3,-4,3,2,-4]",-t^(-2)+ 5*t^(-1)-11+ 18*t-22*t^2+ 25*t^3-24*t^4+ 19*t^5-13*t^6+ 7*t^7-2*t^8,true
12n_844,12,6,"[1, 2, -3, -4, -3, 2, 1, -3, -4, -3, 5, 4, -2, -3, 4, 3, -5]",2*q**(-5)-4*q**(-4)+ 7*q**(-3)-10*q**(-2)+ 11*q**(-1)-12+ 11*q-8*q**2+ 6*q**3-3*q**4+ q**5,"[1,2,-3,-4,-3,2,1,-3,-4,-3,5,4,-2,-3,4,3,-5]",2*t^(-5)-4*t^(-4)+ 7*t^(-3)-10*t^(-2)+ 11*t^(-1)-12+ 11*t-8*t^2+ 6*t^3-3*t^4+ t^5,true
12n_845,12,4,"[1, -2, 3, 3, -2, 1, 1, 1, -2, -3, -2, 1, -2]",-q**(-4)+ 3*q**(-3)-6*q**(-2)+ 11*q**(-1)-14+ 16*q-16*q**2+ 14*q**3-10*q**4+ 6*q**5-2*q**6,"[1,-2,3,3,-2,1,1,1,-2,-3,-2,1,-2]",-t^(-4)+ 3*t^(-3)-6*t^(-2)+ 11*t^(-1)-14+ 16*t-16*t^2+ 14*t^3-10*t^4+ 6*t^5-2*t^6,true
12n_846,12,5,"[-1, -2, 3, -2, 3, -2, 1, 1, -2, 3, 4, -3, -2, 4]",-q**(-5)+ 3*q**(-4)-5*q**(-3)+ 9*q**(-2)-12*q**(-1)+ 13-13*q+ 11*q**2-7*q**3+ 5*q**4-2*q**5,"[-1,-2,3,-2,3,-2,1,1,-2,3,4,-3,-2,4]",-t^(-5)+ 3*t^(-4)-5*t^(-3)+ 9*t^(-2)-12*t^(-1)+ 13-13*t+ 11*t^2-7*t^3+ 5*t^4-2*t^5,true
12n_847,12,5,"[-1, 2, -3, 2, -3, 2, 1, 1, -2, 3, 4, -3, -2, 4]",q**(-3)-3*q**(-2)+ 7*q**(-1)-10+ 12*q-13*q**2+ 12*q**3-9*q**4+ 6*q**5-2*q**6,"[-1,2,-3,2,-3,2,1,1,-2,3,4,-3,-2,4]",t^(-3)-3*t^(-2)+ 7*t^(-1)-10+ 12*t-13*t^2+ 12*t^3-9*t^4+ 6*t^5-2*t^6,true
12n_848,12,4,"[1, -2, 3, 3, 2, 1, 1, 1, 2, -3, -2, 1, -2]",-q**(-1)+ 4-7*q+ 11*q**2-13*q**3+ 14*q**4-13*q**5+ 11*q**6-7*q**7+ 3*q**8-q**9,"[1,-2,3,3,2,1,1,1,2,-3,-2,1,-2]",-t^(-1)+ 4-7*t+ 11*t^2-13*t^3+ 14*t^4-13*t^5+ 11*t^6-7*t^7+ 3*t^8-t^9,true
12n_849,12,4,"[-1, 2, 3, 3, 2, 1, 1, 1, 2, -3, 2, -1, 2]",3*q**2-8*q**3+ 16*q**4-22*q**5+ 26*q**6-27*q**7+ 24*q**8-18*q**9+ 11*q**10-5*q**11+ q**12,"[-1,2,3,3,2,1,1,1,2,-3,2,-1,2]",3*t^2-8*t^3+ 16*t^4-22*t^5+ 26*t^6-27*t^7+ 24*t^8-18*t^9+ 11*t^10-5*t^11+ t^12,true
12n_85,12,5,"[-1, 3, 3, -4, 2, 3, -1, 3, -1, 3, -4, -3, -2, -2]",-q**(-7)+ 3*q**(-6)-6*q**(-5)+ 9*q**(-4)-10*q**(-3)+ 11*q**(-2)-10*q**(-1)+ 8-5*q+ 2*q**2,"[-1,3,3,-4,2,3,-1,3,-1,3,-4,-3,-2,-2]",-t^(-7)+ 3*t^(-6)-6*t^(-5)+ 9*t^(-4)-10*t^(-3)+ 11*t^(-2)-10*t^(-1)+ 8-5*t+ 2*t^2,true
12n_850,12,3,"[-1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2]",q**4+ q**7-2*q**8+ 3*q**9-3*q**10+ 3*q**11-2*q**12+ q**13-q**14,"[-1,2,2,2,2,1,1,2,2,1,1,2]",t^4+ t^7-2*t^8+ 3*t^9-3*t^10+ 3*t^11-2*t^12+ t^13-t^14,true
12n_851,12,4,"[1, -2, 1, 2, 2, 3, 3, 2, 2, 3, -2, 3, 2]",q**3-q**4+ q**5+ q**8-q**9+ 2*q**10-2*q**11+ q**12-q**13,"[1,-2,1,2,2,3,3,2,2,3,-2,3,2]",t^3-t^4+ t^5+ t^8-t^9+ 2*t^10-2*t^11+ t^12-t^13,true
12n_852,12,4,"[1, -2, 3, -2, 3, -2, 3, 2, 1, -2, 3, -2, -2]",-q**(-5)+ 4*q**(-4)-9*q**(-3)+ 15*q**(-2)-19*q**(-1)+ 21-20*q+ 17*q**2-11*q**3+ 6*q**4-2*q**5,"[1,-2,3,-2,3,-2,3,2,1,-2,3,-2,-2]",-t^(-5)+ 4*t^(-4)-9*t^(-3)+ 15*t^(-2)-19*t^(-1)+ 21-20*t+ 17*t^2-11*t^3+ 6*t^4-2*t^5,true
12n_853,12,4,"[-1, -1, -2, -2, -3, -1, 2, -1, 2, 2, 3, 3, 2]",q**(-6)-4*q**(-5)+ 9*q**(-4)-14*q**(-3)+ 19*q**(-2)-21*q**(-1)+ 20-17*q+ 12*q**2-6*q**3+ 2*q**4,"[-1,-1,-2,-2,-3,-1,2,-1,2,2,3,3,2]",t^(-6)-4*t^(-5)+ 9*t^(-4)-14*t^(-3)+ 19*t^(-2)-21*t^(-1)+ 20-17*t+ 12*t^2-6*t^3+ 2*t^4,true
12n_854,12,5,"[-1, -4, 3, 2, 1, -4, 3, 1, 3, 2, 2, -4, 3, -2]",-q**(-2)+ 4*q**(-1)-9+ 16*q-21*q**2+ 24*q**3-23*q**4+ 20*q**5-14*q**6+ 8*q**7-3*q**8,"[-1,-4,3,2,1,-4,3,1,3,2,2,-4,3,-2]",-t^(-2)+ 4*t^(-1)-9+ 16*t-21*t^2+ 24*t^3-23*t^4+ 20*t^5-14*t^6+ 8*t^7-3*t^8,true
12n_855,12,4,"[1, 1, 1, -2, -2, 3, 3, -2, 1, -2, -3, -2, -2]",q**(-6)-2*q**(-5)+ 5*q**(-4)-9*q**(-3)+ 12*q**(-2)-14*q**(-1)+ 14-12*q+ 9*q**2-5*q**3+ 2*q**4,"[1,1,1,-2,-2,3,3,-2,1,-2,-3,-2,-2]",t^(-6)-2*t^(-5)+ 5*t^(-4)-9*t^(-3)+ 12*t^(-2)-14*t^(-1)+ 14-12*t+ 9*t^2-5*t^3+ 2*t^4,true
12n_856,12,5,"[-1, -2, -2, -3, 4, 3, -2, -2, 1, 1, -2, 3, -2, 4]",q**(-7)-2*q**(-6)+ 4*q**(-5)-6*q**(-4)+ 8*q**(-3)-9*q**(-2)+ 8*q**(-1)-7+ 5*q-3*q**2+ 2*q**3,"[-1,-2,-2,-3,4,3,-2,-2,1,1,-2,3,-2,4]",t^(-7)-2*t^(-6)+ 4*t^(-5)-6*t^(-4)+ 8*t^(-3)-9*t^(-2)+ 8*t^(-1)-7+ 5*t-3*t^2+ 2*t^3,true
12n_857,12,5,"[1, -2, 1, 2, -3, 4, -3, -2, 4, -3, -3, -2, 4, -3]",-2*q**(-6)+ 7*q**(-5)-13*q**(-4)+ 19*q**(-3)-22*q**(-2)+ 23*q**(-1)-21+ 16*q-10*q**2+ 5*q**3-q**4,"[1,-2,1,2,-3,4,-3,-2,4,-3,-3,-2,4,-3]",-2*t^(-6)+ 7*t^(-5)-13*t^(-4)+ 19*t^(-3)-22*t^(-2)+ 23*t^(-1)-21+ 16*t-10*t^2+ 5*t^3-t^4,true
12n_858,12,5,"[1, -2, 1, 2, 3, -4, -2, -4, -3, -3, -2, -4, 3, -4]",q**(-9)-4*q**(-8)+ 9*q**(-7)-14*q**(-6)+ 17*q**(-5)-19*q**(-4)+ 18*q**(-3)-14*q**(-2)+ 10*q**(-1)-4+ q,"[1,-2,1,2,3,-4,-2,-4,-3,-3,-2,-4,3,-4]",t^(-9)-4*t^(-8)+ 9*t^(-7)-14*t^(-6)+ 17*t^(-5)-19*t^(-4)+ 18*t^(-3)-14*t^(-2)+ 10*t^(-1)-4+ t,true
12n_859,12,5,"[1, -2, 1, 2, -3, 4, -2, 4, -3, -3, -2, 4, -3, 4]",3*q**(-4)-8*q**(-3)+ 15*q**(-2)-21*q**(-1)+ 24-25*q+ 22*q**2-16*q**3+ 10*q**4-4*q**5+ q**6,"[1,-2,1,2,-3,4,-2,4,-3,-3,-2,4,-3,4]",3*t^(-4)-8*t^(-3)+ 15*t^(-2)-21*t^(-1)+ 24-25*t+ 22*t^2-16*t^3+ 10*t^4-4*t^5+ t^6,true
12n_86,12,5,"[1, -2, -2, 3, 1, 3, 4, 1, -2, -2, -3, 2, 4, 4]",q**(-1)-4+ 9*q-13*q**2+ 17*q**3-17*q**4+ 16*q**5-13*q**6+ 8*q**7-4*q**8+ q**9,"[1,-2,-2,3,1,3,4,1,-2,-2,-3,2,4,4]",t^(-1)-4+ 9*t-13*t^2+ 17*t^3-17*t^4+ 16*t^5-13*t^6+ 8*t^7-4*t^8+ t^9,true
12n_860,12,4,"[-1, -2, -2, 1, -2, -2, 3, -1, 3, 2, -1, 2, -3]",-q**(-8)+ 5*q**(-7)-11*q**(-6)+ 17*q**(-5)-22*q**(-4)+ 24*q**(-3)-23*q**(-2)+ 19*q**(-1)-12+ 7*q-2*q**2,"[-1,-2,-2,1,-2,-2,3,-1,3,2,-1,2,-3]",-t^(-8)+ 5*t^(-7)-11*t^(-6)+ 17*t^(-5)-22*t^(-4)+ 24*t^(-3)-23*t^(-2)+ 19*t^(-1)-12+ 7*t-2*t^2,true
12n_861,12,4,"[-1, -1, 2, -3, 2, 2, 1, -2, 1, 2, 3, 3, 2]",-1+ 5*q-9*q**2+ 13*q**3-15*q**4+ 16*q**5-14*q**6+ 11*q**7-7*q**8+ 3*q**9-q**10,"[-1,-1,2,-3,2,2,1,-2,1,2,3,3,2]",-1+ 5*t-9*t^2+ 13*t^3-15*t^4+ 16*t^5-14*t^6+ 11*t^7-7*t^8+ 3*t^9-t^10,true
12n_862,12,4,"[1, 1, 2, -3, 2, -1, 2, -1, -1, 2, 3, 3, 2]",-2+ 7*q-12*q**2+ 18*q**3-20*q**4+ 21*q**5-19*q**6+ 14*q**7-9*q**8+ 4*q**9-q**10,"[1,1,2,-3,2,-1,2,-1,-1,2,3,3,2]",-2+ 7*t-12*t^2+ 18*t^3-20*t^4+ 21*t^5-19*t^6+ 14*t^7-9*t^8+ 4*t^9-t^10,true
12n_863,12,4,"[1, 2, 3, 3, 2, -1, 2, -1, 2, 2, -3, 2, 1]",3*q**2-8*q**3+ 15*q**4-20*q**5+ 24*q**6-24*q**7+ 21*q**8-16*q**9+ 9*q**10-4*q**11+ q**12,"[1,2,3,3,2,-1,2,-1,2,2,-3,2,1]",3*t^2-8*t^3+ 15*t^4-20*t^5+ 24*t^6-24*t^7+ 21*t^8-16*t^9+ 9*t^10-4*t^11+ t^12,true
12n_864,12,4,"[1, -2, -3, -3, 2, 2, -3, 1, 2, -3, 2, 2, 2]",q**(-3)-4*q**(-2)+ 10*q**(-1)-15+ 20*q-22*q**2+ 21*q**3-18*q**4+ 12*q**5-6*q**6+ 2*q**7,"[1,-2,-3,-3,2,2,-3,1,2,-3,2,2,2]",t^(-3)-4*t^(-2)+ 10*t^(-1)-15+ 20*t-22*t^2+ 21*t^3-18*t^4+ 12*t^5-6*t^6+ 2*t^7,true
12n_865,12,4,"[1, -2, -3, -3, 2, 2, -3, 1, -3, -3, 2, -3, 2]",q**(-7)-3*q**(-6)+ 7*q**(-5)-12*q**(-4)+ 15*q**(-3)-16*q**(-2)+ 16*q**(-1)-13+ 9*q-5*q**2+ 2*q**3,"[1,-2,-3,-3,2,2,-3,1,-3,-3,2,-3,2]",t^(-7)-3*t^(-6)+ 7*t^(-5)-12*t^(-4)+ 15*t^(-3)-16*t^(-2)+ 16*t^(-1)-13+ 9*t-5*t^2+ 2*t^3,true
12n_866,12,4,"[1, -2, -2, -3, 2, 1, 2, 3, -2, 3, -2, 3, -2]",-q**(-5)+ 4*q**(-4)-10*q**(-3)+ 17*q**(-2)-21*q**(-1)+ 24-23*q+ 19*q**2-13*q**3+ 7*q**4-2*q**5,"[1,-2,-2,-3,2,1,2,3,-2,3,-2,3,-2]",-t^(-5)+ 4*t^(-4)-10*t^(-3)+ 17*t^(-2)-21*t^(-1)+ 24-23*t+ 19*t^2-13*t^3+ 7*t^4-2*t^5,true
12n_867,12,4,"[-1, -1, 2, -1, -1, -2, 3, -2, 1, -2, -3, -3, -2]",q**(-12)-5*q**(-11)+ 10*q**(-10)-16*q**(-9)+ 20*q**(-8)-22*q**(-7)+ 22*q**(-6)-17*q**(-5)+ 12*q**(-4)-6*q**(-3)+ 2*q**(-2),"[-1,-1,2,-1,-1,-2,3,-2,1,-2,-3,-3,-2]",t^(-12)-5*t^(-11)+ 10*t^(-10)-16*t^(-9)+ 20*t^(-8)-22*t^(-7)+ 22*t^(-6)-17*t^(-5)+ 12*t^(-4)-6*t^(-3)+ 2*t^(-2),true
12n_868,12,4,"[-1, 2, 3, -2, 3, 1, 1, -2, 3, -2, -1, 2, -3]",-q**(-4)+ q**(-3)+ q**(-2)-2*q**(-1)+ 5-6*q+ 6*q**2-6*q**3+ 5*q**4-3*q**5+ q**6,"[-1,2,3,-2,3,1,1,-2,3,-2,-1,2,-3]",-t^(-4)+ t^(-3)+ t^(-2)-2*t^(-1)+ 5-6*t+ 6*t^2-6*t^3+ 5*t^4-3*t^5+ t^6,true
12n_869,12,5,"[1, -2, 3, 4, 1, -3, -3, 4, 2, 2, -3, 4, 2, -3]",2*q**(-1)-7+ 13*q-18*q**2+ 23*q**3-22*q**4+ 20*q**5-16*q**6+ 9*q**7-4*q**8+ q**9,"[1,-2,3,4,1,-3,-3,4,2,2,-3,4,2,-3]",2*t^(-1)-7+ 13*t-18*t^2+ 23*t^3-22*t^4+ 20*t^5-16*t^6+ 9*t^7-4*t^8+ t^9,true
12n_87,12,5,"[1, 2, 2, -3, 1, -3, -4, 1, 2, 2, 3, -2, -4, -4]",-q**(-4)+ q**(-3)-2*q**(-1)+ 6-7*q+ 9*q**2-9*q**3+ 8*q**4-6*q**5+ 3*q**6-q**7,"[1,2,2,-3,1,-3,-4,1,2,2,3,-2,-4,-4]",-t^(-4)+ t^(-3)-2*t^(-1)+ 6-7*t+ 9*t^2-9*t^3+ 8*t^4-6*t^5+ 3*t^6-t^7,true
12n_870,12,5,"[1, 4, -3, -2, 4, -3, -3, -2, 4, 3, 3, 2, 1, -2]",q**(-3)-q**(-2)+ 2-3*q+ 4*q**2-5*q**3+ 5*q**4-4*q**5+ 3*q**6-q**7,"[1,4,-3,-2,4,-3,-3,-2,4,3,3,2,1,-2]",t^(-3)-t^(-2)+ 2-3*t+ 4*t^2-5*t^3+ 5*t^4-4*t^5+ 3*t^6-t^7,true
12n_871,12,5,"[1, -3, 4, -3, 2, 3, 1, 3, 2, 4, -3, 2, -1, 2]",-1+ 6*q-11*q**2+ 16*q**3-19*q**4+ 20*q**5-18*q**6+ 14*q**7-9*q**8+ 4*q**9-q**10,"[1,-3,4,-3,2,3,1,3,2,4,-3,2,-1,2]",-1+ 6*t-11*t^2+ 16*t^3-19*t^4+ 20*t^5-18*t^6+ 14*t^7-9*t^8+ 4*t^9-t^10,true
12n_872,12,5,"[1, 4, -3, -2, 4, -3, -3, -2, 4, -3, -3, 2, 1, -2]",-2*q**(-6)+ 7*q**(-5)-13*q**(-4)+ 18*q**(-3)-21*q**(-2)+ 22*q**(-1)-19+ 15*q-9*q**2+ 4*q**3-q**4,"[1,4,-3,-2,4,-3,-3,-2,4,-3,-3,2,1,-2]",-2*t^(-6)+ 7*t^(-5)-13*t^(-4)+ 18*t^(-3)-21*t^(-2)+ 22*t^(-1)-19+ 15*t-9*t^2+ 4*t^3-t^4,true
